reading_id,office_id,office_name,city,region,num_windows,latitude,longitude,service_type_id,service_type,appointment_eligible,observed_at,wait_minutes,queue_length,windows_serving,congestion_status,source
DMV-001-SVC-VEH-REG-202401080830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T08:30:00Z,8.0,2,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401080845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T08:45:00Z,7.2,2,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401080900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T09:00:00Z,14.0,1,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401080915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T09:15:00Z,22.1,2,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401080930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T09:30:00Z,12.8,2,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401080945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T09:45:00Z,23.5,3,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T10:00:00Z,10.5,0,0,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T10:15:00Z,19.6,4,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T10:30:00Z,23.9,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T10:45:00Z,9.2,1,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T11:00:00Z,9.0,2,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T11:15:00Z,24.7,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T11:30:00Z,20.6,1,0,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T11:45:00Z,23.0,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T12:00:00Z,40.2,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T12:15:00Z,31.2,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T12:30:00Z,35.3,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T12:45:00Z,41.1,7,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T13:00:00Z,37.5,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T13:15:00Z,20.0,3,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T13:30:00Z,26.1,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T13:45:00Z,27.6,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T14:00:00Z,13.8,3,1,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T14:15:00Z,25.5,2,1,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T14:30:00Z,26.7,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T14:45:00Z,17.2,3,2,LOW,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T15:00:00Z,23.9,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T15:15:00Z,32.4,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T15:30:00Z,34.5,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T15:45:00Z,37.7,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T16:00:00Z,24.1,2,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T16:15:00Z,35.1,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T16:30:00Z,35.6,6,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T16:45:00Z,35.1,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-VEH-REG-202401081700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-VEH-REG,Vehicle Registration,True,2024-01-08T17:00:00Z,26.7,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401080800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T08:00:00Z,9.4,2,0,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401080815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T08:15:00Z,17.9,3,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401080830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T08:30:00Z,0.1,0,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401080845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T08:45:00Z,1.4,0,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401080900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T09:00:00Z,22.0,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401080915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T09:15:00Z,18.3,3,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401080930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T09:30:00Z,25.7,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401080945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T09:45:00Z,26.9,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T10:00:00Z,18.4,2,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401081015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T10:15:00Z,13.3,2,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401081030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T10:30:00Z,15.4,3,1,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401081045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T10:45:00Z,28.1,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T11:00:00Z,22.9,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T11:15:00Z,16.6,3,2,LOW,kiosk-sensor
DMV-001-SVC-TITLE-202401081130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T11:30:00Z,29.8,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T11:45:00Z,28.1,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T12:00:00Z,38.6,7,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T12:15:00Z,47.7,8,4,HIGH,kiosk-sensor
DMV-001-SVC-TITLE-202401081230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T12:30:00Z,49.5,8,3,HIGH,kiosk-sensor
DMV-001-SVC-TITLE-202401081245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T12:45:00Z,43.4,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T13:00:00Z,43.2,6,4,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T13:15:00Z,25.5,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T13:30:00Z,34.8,7,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T13:45:00Z,34.0,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T14:00:00Z,30.7,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T14:15:00Z,24.4,3,1,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T14:30:00Z,28.2,5,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T14:45:00Z,21.4,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T15:00:00Z,28.4,3,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T15:15:00Z,43.0,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T15:30:00Z,33.1,6,3,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T15:45:00Z,47.4,8,4,HIGH,kiosk-sensor
DMV-001-SVC-TITLE-202401081600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T16:00:00Z,37.9,6,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T16:15:00Z,42.0,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T16:30:00Z,42.7,7,4,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T16:45:00Z,23.5,2,2,MODERATE,kiosk-sensor
DMV-001-SVC-TITLE-202401081700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-TITLE,Title Transfer,True,2024-01-08T17:00:00Z,22.1,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T08:00:00Z,8.5,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T08:15:00Z,6.7,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T08:30:00Z,4.0,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T08:45:00Z,0.8,0,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T09:00:00Z,9.2,2,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T09:15:00Z,4.9,0,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T09:30:00Z,8.7,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401080945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T09:45:00Z,4.1,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T10:00:00Z,12.9,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T10:15:00Z,9.6,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081030,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T10:30:00Z,6.6,0,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081045,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T10:45:00Z,12.0,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081100,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T11:00:00Z,6.6,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081115,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T11:15:00Z,11.1,1,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081130,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T11:30:00Z,14.2,3,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081145,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T11:45:00Z,12.4,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081200,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T12:00:00Z,18.2,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081215,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T12:15:00Z,18.4,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081230,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T12:30:00Z,24.0,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081245,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T12:45:00Z,21.1,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081300,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T13:00:00Z,15.8,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081315,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T13:15:00Z,19.8,3,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081330,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T13:30:00Z,18.5,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081345,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T13:45:00Z,11.4,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081400,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T14:00:00Z,9.0,0,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081415,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T14:15:00Z,8.2,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081430,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T14:30:00Z,14.8,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081445,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T14:45:00Z,15.6,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081500,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T15:00:00Z,14.8,2,1,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081515,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T15:15:00Z,12.5,1,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081530,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T15:30:00Z,21.4,4,2,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081545,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T15:45:00Z,13.4,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081600,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T16:00:00Z,21.2,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081615,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T16:15:00Z,15.9,1,0,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081630,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T16:30:00Z,17.7,2,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081645,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T16:45:00Z,15.1,3,2,LOW,kiosk-sensor
DMV-001-SVC-ID-CARD-202401081700,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-ID-CARD,State ID Card,True,2024-01-08T17:00:00Z,11.7,1,1,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401080800,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T08:00:00Z,27.3,5,2,MODERATE,kiosk-sensor
DMV-001-SVC-WALKIN-202401080815,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T08:15:00Z,16.9,2,1,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401080830,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T08:30:00Z,17.7,3,2,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401080845,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T08:45:00Z,0.8,0,0,LOW,kiosk-sensor
DMV-001-SVC-WALKIN-202401080900,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T09:00:00Z,32.3,4,3,MODERATE,kiosk-sensor
DMV-001-SVC-WALKIN-202401080915,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T09:15:00Z,45.8,7,3,HIGH,kiosk-sensor
DMV-001-SVC-WALKIN-202401080930,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T09:30:00Z,28.3,3,2,MODERATE,kiosk-sensor
DMV-001-SVC-WALKIN-202401080945,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T09:45:00Z,46.4,7,3,HIGH,kiosk-sensor
DMV-001-SVC-WALKIN-202401081000,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T10:00:00Z,35.0,6,3,MODERATE,kiosk-sensor
DMV-001-SVC-WALKIN-202401081015,DMV-001,Oakland Claremont,Oakland,Bay Area,12,37.8112,-122.2506,SVC-WALKIN,General Walk-In,False,2024-01-08T10:15:00Z,42.4,6,3,MODERATE,kiosk-sensor
